event,year,character,value,rate,type,count
Acute Hepatitis B,2020,RaceEth,White,0.7,Case,1391
Acute Hepatitis C,2020,RaceEth,A/PI,0.4,Case,76
Acute Hepatitis C,2020,RaceEth,AI/AN,2.1,Case,48
Acute Hepatitis C,2020,RaceEth,Black,1.1,Case,458
Acute Hepatitis C,2020,RaceEth,Hispanic,0.7,Case,415
Acute Hepatitis C,2020,RaceEth,White,1.6,Case,3060
Chronic Hepatitis B,2020,RaceEth,A/PI,17.6,Case,2019
Chronic Hepatitis B,2020,RaceEth,AI/AN,1.6,Case,36
Chronic Hepatitis B,2020,RaceEth,Black,5.8,Case,1904
Chronic Hepatitis B,2020,RaceEth,Hispanic,1.5,Case,475
Chronic Hepatitis B,2020,RaceEth,White,1.5,Case,2406
Chronic Hepatitis C,2020,RaceEth,A/PI,3.6,Case,619
Chronic Hepatitis C,2020,RaceEth,AI/AN,66.8,Case,1443
Chronic Hepatitis C,2020,RaceEth,Black,25.9,Case,9084
Chronic Hepatitis C,2020,RaceEth,Hispanic,9,Case,3954
Chronic Hepatitis C,2020,RaceEth,White,26.3,Case,43288
Hepatitis A,2021,RaceEth,A/PI,0.4,Case,87
Hepatitis A,2021,RaceEth,AI/AN,1.1,Case,27
Hepatitis A,2021,RaceEth,Black,1.4,Case,585
Hepatitis A,2021,RaceEth,Hispanic,0.7,Case,411
Hepatitis A,2021,RaceEth,White,2.1,Case,4044
Acute Hepatitis B,2021,RaceEth,A/PI,0.2,Case,48
Acute Hepatitis B,2021,RaceEth,AI/AN,0.4,Case,11
Acute Hepatitis B,2021,RaceEth,Black,0.9,Case,368
Acute Hepatitis B,2021,RaceEth,Hispanic,0.4,Case,224
Acute Hepatitis B,2021,RaceEth,White,0.6,Case,1205
Acute Hepatitis C,2021,RaceEth,A/PI,0.3,Case,67
Acute Hepatitis C,2021,RaceEth,AI/AN,2.7,Case,55
Acute Hepatitis C,2021,RaceEth,Black,1.4,Case,561
Acute Hepatitis C,2021,RaceEth,Hispanic,0.9,Case,549
Acute Hepatitis C,2021,RaceEth,White,1.6,Case,3097
Chronic Hepatitis B,2021,RaceEth,A/PI,27,Case,3075
Chronic Hepatitis B,2021,RaceEth,AI/AN,2.6,Case,54
Chronic Hepatitis B,2021,RaceEth,Black,7.7,Case,2455
Chronic Hepatitis B,2021,RaceEth,Hispanic,2.1,Case,689
Chronic Hepatitis B,2021,RaceEth,White,1.9,Case,2989
Chronic Hepatitis C,2021,RaceEth,A/PI,4.5,Case,764
Chronic Hepatitis C,2021,RaceEth,AI/AN,68.9,Case,1327
Chronic Hepatitis C,2021,RaceEth,Black,27.9,Case,9537
Chronic Hepatitis C,2021,RaceEth,Hispanic,10,Case,4604
Chronic Hepatitis C,2021,RaceEth,White,29.2,Case,47868
Hepatitis A,2022,RaceEth,A/PI,0.5,Case,98
Hepatitis A,2022,RaceEth,AI/AN,1,Case,25
Hepatitis A,2022,RaceEth,Black,0.8,Case,340
Hepatitis A,2022,RaceEth,Hispanic,0.6,Case,388
Hepatitis A,2022,RaceEth,White,0.6,Case,1245
Acute Hepatitis B,2022,RaceEth,A/PI,0.3,Case,59
Acute Hepatitis B,2022,RaceEth,AI/AN,0.4,Case,10
Acute Hepatitis B,2022,RaceEth,Black,1,Case,414
Acute Hepatitis B,2022,RaceEth,Hispanic,0.4,Case,258
Acute Hepatitis B,2022,RaceEth,White,0.6,Case,1206
Acute Hepatitis C,2022,RaceEth,A/PI,0.3,Case,67
Acute Hepatitis C,2022,RaceEth,AI/AN,2.9,Case,59
Acute Hepatitis C,2022,RaceEth,Black,1.5,Case,615
Acute Hepatitis C,2022,RaceEth,Hispanic,1,Case,582
Acute Hepatitis C,2022,RaceEth,White,1.5,Case,2831
Chronic Hepatitis B,2022,RaceEth,A/PI,20.1,Case,3651
Chronic Hepatitis B,2022,RaceEth,AI/AN,3.2,Case,73
Chronic Hepatitis B,2022,RaceEth,Black,7.7,Case,2759
Chronic Hepatitis B,2022,RaceEth,Hispanic,1.6,Case,817
Chronic Hepatitis B,2022,RaceEth,White,1.8,Case,3112
Chronic Hepatitis C,2022,RaceEth,A/PI,6.5,Case,740
Chronic Hepatitis C,2022,RaceEth,AI/AN,104.8,Case,1834
Chronic Hepatitis C,2022,RaceEth,Black,30.6,Case,9938
Chronic Hepatitis C,2022,RaceEth,Hispanic,13.1,Case,4112
Chronic Hepatitis C,2022,RaceEth,White,31.3,Case,47269
Hepatitis A,2023,RaceEth,A/PI,0.7,Case,147
Hepatitis A,2023,RaceEth,AI/AN,0.3,Case,7
Hepatitis A,2023,RaceEth,Black,0.3,Case,123
Hepatitis A,2023,RaceEth,Hispanic,0.8,Case,492
Hepatitis A,2023,RaceEth,White,0.4,Case,739
Acute Hepatitis B,2023,RaceEth,A/PI,0.4,Case,78
Acute Hepatitis B,2023,RaceEth,AI/AN,0.5,Case,13
Acute Hepatitis B,2023,RaceEth,Black,1.1,Case,466
Acute Hepatitis B,2023,RaceEth,Hispanic,0.5,Case,337
Acute Hepatitis B,2023,RaceEth,White,0.6,Case,1150
Acute Hepatitis C,2023,RaceEth,A/PI,0.4,Case,82
Acute Hepatitis C,2023,RaceEth,AI/AN,3.5,Case,72
Acute Hepatitis C,2023,RaceEth,Black,1.7,Case,708
Acute Hepatitis C,2023,RaceEth,Hispanic,1.2,Case,738
Acute Hepatitis C,2023,RaceEth,White,1.5,Case,2779
Chronic Hepatitis B,2023,RaceEth,A/PI,18.9,Case,3494
Chronic Hepatitis B,2023,RaceEth,AI/AN,2.1,Case,48
Chronic Hepatitis B,2023,RaceEth,Black,9.5,Case,3430
Chronic Hepatitis B,2023,RaceEth,Hispanic,2,Case,1054
Chronic Hepatitis B,2023,RaceEth,White,1.9,Case,3279
Chronic Hepatitis C,2023,RaceEth,A/PI,5.3,Case,969
Chronic Hepatitis C,2023,RaceEth,AI/AN,99.4,Case,1918
Chronic Hepatitis C,2023,RaceEth,Black,27.5,Case,9738
Chronic Hepatitis C,2023,RaceEth,Hispanic,11.7,Case,5742
Chronic Hepatitis C,2023,RaceEth,White,30,Case,50604
Chronic Hepatitis B,2011,SexAgeGroups,Female_0-19,NA,Case,548
Chronic Hepatitis B,2011,SexAgeGroups,Female_20-29,NA,Case,1922
Chronic Hepatitis B,2011,SexAgeGroups,Female_30-39,NA,Case,2466
Chronic Hepatitis B,2011,SexAgeGroups,Female_40-49,NA,Case,1713
Chronic Hepatitis B,2011,SexAgeGroups,Female_50-59,NA,Case,1275
Chronic Hepatitis B,2011,SexAgeGroups,Female_60+,NA,Case,1043
Chronic Hepatitis B,2011,SexAgeGroups,Male_0-19,NA,Case,593
Chronic Hepatitis B,2011,SexAgeGroups,Male_20-29,NA,Case,1574
Chronic Hepatitis B,2011,SexAgeGroups,Male_30-39,NA,Case,2543
Chronic Hepatitis B,2011,SexAgeGroups,Male_40-49,NA,Case,2683
Chronic Hepatitis B,2011,SexAgeGroups,Male_50-59,NA,Case,2110
Chronic Hepatitis B,2011,SexAgeGroups,Male_60+,NA,Case,1395
Chronic Hepatitis C,2011,SexAgeGroups,Female_0-19,NA,Case,1024
Chronic Hepatitis C,2011,SexAgeGroups,Female_20-29,NA,Case,6660
Chronic Hepatitis C,2011,SexAgeGroups,Female_30-39,NA,Case,5638
Chronic Hepatitis C,2011,SexAgeGroups,Female_40-49,NA,Case,8844
Chronic Hepatitis C,2011,SexAgeGroups,Female_50-59,NA,Case,13224
Chronic Hepatitis C,2011,SexAgeGroups,Female_60+,NA,Case,7094
Chronic Hepatitis C,2011,SexAgeGroups,Male_0-19,NA,Case,803
Chronic Hepatitis C,2011,SexAgeGroups,Male_20-29,NA,Case,6971
Chronic Hepatitis C,2011,SexAgeGroups,Male_30-39,NA,Case,8292
Chronic Hepatitis C,2011,SexAgeGroups,Male_40-49,NA,Case,14946
Chronic Hepatitis C,2011,SexAgeGroups,Male_50-59,NA,Case,27989
Chronic Hepatitis C,2011,SexAgeGroups,Male_60+,NA,Case,12345
Chronic Hepatitis B,2012,SexAgeGroups,Female_0-19,NA,Case,400
Chronic Hepatitis B,2012,SexAgeGroups,Female_20-29,NA,Case,1903
Chronic Hepatitis B,2012,SexAgeGroups,Female_30-39,NA,Case,2111
Chronic Hepatitis B,2012,SexAgeGroups,Female_40-49,NA,Case,1394
Chronic Hepatitis B,2012,SexAgeGroups,Female_50-59,NA,Case,1149
Chronic Hepatitis B,2012,SexAgeGroups,Female_60+,NA,Case,980
Chronic Hepatitis B,2012,SexAgeGroups,Male_0-19,NA,Case,339
Chronic Hepatitis B,2012,SexAgeGroups,Male_20-29,NA,Case,1566
Chronic Hepatitis B,2012,SexAgeGroups,Male_30-39,NA,Case,2276
Chronic Hepatitis B,2012,SexAgeGroups,Male_40-49,NA,Case,2347
Chronic Hepatitis B,2012,SexAgeGroups,Male_50-59,NA,Case,1850
Chronic Hepatitis B,2012,SexAgeGroups,Male_60+,NA,Case,1340
Chronic Hepatitis C,2012,SexAgeGroups,Female_0-19,NA,Case,1102
Chronic Hepatitis C,2012,SexAgeGroups,Female_20-29,NA,Case,8906
Chronic Hepatitis C,2012,SexAgeGroups,Female_30-39,NA,Case,6869
Chronic Hepatitis C,2012,SexAgeGroups,Female_40-49,NA,Case,8330
Chronic Hepatitis C,2012,SexAgeGroups,Female_50-59,NA,Case,13458
Chronic Hepatitis C,2012,SexAgeGroups,Female_60+,NA,Case,7550
Chronic Hepatitis C,2012,SexAgeGroups,Male_0-19,NA,Case,924
Chronic Hepatitis C,2012,SexAgeGroups,Male_20-29,NA,Case,8266
Chronic Hepatitis C,2012,SexAgeGroups,Male_30-39,NA,Case,9239
Chronic Hepatitis C,2012,SexAgeGroups,Male_40-49,NA,Case,13537
Chronic Hepatitis C,2012,SexAgeGroups,Male_50-59,NA,Case,26921
Chronic Hepatitis C,2012,SexAgeGroups,Male_60+,NA,Case,13739
Chronic Hepatitis B,2013,SexAgeGroups,Female_0-19,NA,Case,415
Chronic Hepatitis B,2013,SexAgeGroups,Female_20-29,NA,Case,2448
Chronic Hepatitis B,2013,SexAgeGroups,Female_30-39,NA,Case,2498
Chronic Hepatitis B,2013,SexAgeGroups,Female_40-49,NA,Case,1731
Chronic Hepatitis B,2013,SexAgeGroups,Female_50-59,NA,Case,1451
Chronic Hepatitis B,2013,SexAgeGroups,Female_60+,NA,Case,1284
Chronic Hepatitis B,2013,SexAgeGroups,Male_0-19,NA,Case,439
Chronic Hepatitis B,2013,SexAgeGroups,Male_20-29,NA,Case,2097
Chronic Hepatitis B,2013,SexAgeGroups,Male_30-39,NA,Case,3177
Chronic Hepatitis B,2013,SexAgeGroups,Male_40-49,NA,Case,2786
Chronic Hepatitis B,2013,SexAgeGroups,Male_50-59,NA,Case,2161
Chronic Hepatitis B,2013,SexAgeGroups,Male_60+,NA,Case,1512
Chronic Hepatitis C,2013,SexAgeGroups,Female_0-19,NA,Case,1203
Chronic Hepatitis C,2013,SexAgeGroups,Female_20-29,NA,Case,10625
Chronic Hepatitis C,2013,SexAgeGroups,Female_30-39,NA,Case,7904
Chronic Hepatitis C,2013,SexAgeGroups,Female_40-49,NA,Case,7465
Chronic Hepatitis C,2013,SexAgeGroups,Female_50-59,NA,Case,12309
Chronic Hepatitis C,2013,SexAgeGroups,Female_60+,NA,Case,7965
Chronic Hepatitis C,2013,SexAgeGroups,Male_0-19,NA,Case,920
Chronic Hepatitis C,2013,SexAgeGroups,Male_20-29,NA,Case,10457
Chronic Hepatitis C,2013,SexAgeGroups,Male_30-39,NA,Case,10703
Chronic Hepatitis C,2013,SexAgeGroups,Male_40-49,NA,Case,12288
Chronic Hepatitis C,2013,SexAgeGroups,Male_50-59,NA,Case,24093
Chronic Hepatitis C,2013,SexAgeGroups,Male_60+,NA,Case,14984
Chronic Hepatitis B,2014,SexAgeGroups,Female_0-19,NA,Case,157
Chronic Hepatitis B,2014,SexAgeGroups,Female_20-29,NA,Case,1085
Chronic Hepatitis B,2014,SexAgeGroups,Female_30-39,NA,Case,1408
Chronic Hepatitis B,2014,SexAgeGroups,Female_40-49,NA,Case,957
Chronic Hepatitis B,2014,SexAgeGroups,Female_50-59,NA,Case,918
Chronic Hepatitis B,2014,SexAgeGroups,Female_60+,NA,Case,774
Chronic Hepatitis B,2014,SexAgeGroups,Male_0-19,NA,Case,152
Chronic Hepatitis B,2014,SexAgeGroups,Male_20-29,NA,Case,844
Chronic Hepatitis B,2014,SexAgeGroups,Male_30-39,NA,Case,1549
Chronic Hepatitis B,2014,SexAgeGroups,Male_40-49,NA,Case,1523
Chronic Hepatitis B,2014,SexAgeGroups,Male_50-59,NA,Case,1403
Chronic Hepatitis B,2014,SexAgeGroups,Male_60+,NA,Case,1110
Chronic Hepatitis C,2014,SexAgeGroups,Female_0-19,NA,Case,1316
Chronic Hepatitis C,2014,SexAgeGroups,Female_20-29,NA,Case,14012
Chronic Hepatitis C,2014,SexAgeGroups,Female_30-39,NA,Case,10680
Chronic Hepatitis C,2014,SexAgeGroups,Female_40-49,NA,Case,8883
Chronic Hepatitis C,2014,SexAgeGroups,Female_50-59,NA,Case,15780
Chronic Hepatitis C,2014,SexAgeGroups,Female_60+,NA,Case,11243
Chronic Hepatitis C,2014,SexAgeGroups,Male_0-19,NA,Case,1080
Chronic Hepatitis C,2014,SexAgeGroups,Male_20-29,NA,Case,14733
Chronic Hepatitis C,2014,SexAgeGroups,Male_30-39,NA,Case,15245
Chronic Hepatitis C,2014,SexAgeGroups,Male_40-49,NA,Case,14601
Chronic Hepatitis C,2014,SexAgeGroups,Male_50-59,NA,Case,29176
Chronic Hepatitis C,2014,SexAgeGroups,Male_60+,NA,Case,21102
Chronic Hepatitis B,2015,SexAgeGroups,Female_0-19,NA,Case,158
Chronic Hepatitis B,2015,SexAgeGroups,Female_20-29,NA,Case,1149
Chronic Hepatitis B,2015,SexAgeGroups,Female_30-39,NA,Case,1697
Chronic Hepatitis B,2015,SexAgeGroups,Female_40-49,NA,Case,1112
Chronic Hepatitis B,2015,SexAgeGroups,Female_50-59,NA,Case,957
Chronic Hepatitis B,2015,SexAgeGroups,Female_60+,NA,Case,908
Chronic Hepatitis B,2015,SexAgeGroups,Male_0-19,NA,Case,192
Chronic Hepatitis B,2015,SexAgeGroups,Male_20-29,NA,Case,997
Chronic Hepatitis B,2015,SexAgeGroups,Male_30-39,NA,Case,1990
Chronic Hepatitis B,2015,SexAgeGroups,Male_40-49,NA,Case,1915
Chronic Hepatitis B,2015,SexAgeGroups,Male_50-59,NA,Case,1745
Chronic Hepatitis B,2015,SexAgeGroups,Male_60+,NA,Case,1271
Chronic Hepatitis C,2015,SexAgeGroups,Female_0-19,NA,Case,1305
Chronic Hepatitis C,2015,SexAgeGroups,Female_20-29,NA,Case,15384
Chronic Hepatitis C,2015,SexAgeGroups,Female_30-39,NA,Case,13022
Chronic Hepatitis C,2015,SexAgeGroups,Female_40-49,NA,Case,9250
Chronic Hepatitis C,2015,SexAgeGroups,Female_50-59,NA,Case,16504
Chronic Hepatitis C,2015,SexAgeGroups,Female_60+,NA,Case,12775
Chronic Hepatitis C,2015,SexAgeGroups,Male_0-19,NA,Case,1040
Chronic Hepatitis C,2015,SexAgeGroups,Male_20-29,NA,Case,17189
Chronic Hepatitis C,2015,SexAgeGroups,Male_30-39,NA,Case,18426
Chronic Hepatitis C,2015,SexAgeGroups,Male_40-49,NA,Case,15498
Chronic Hepatitis C,2015,SexAgeGroups,Male_50-59,NA,Case,31058
Chronic Hepatitis C,2015,SexAgeGroups,Male_60+,NA,Case,25829
Chronic Hepatitis B,2016,SexAgeGroups,Female_0-19,NA,Case,193
Chronic Hepatitis B,2016,SexAgeGroups,Female_20-29,NA,Case,1221
Chronic Hepatitis B,2016,SexAgeGroups,Female_30-39,NA,Case,1682
Chronic Hepatitis B,2016,SexAgeGroups,Female_40-49,NA,Case,1157
Chronic Hepatitis B,2016,SexAgeGroups,Female_50-59,NA,Case,997
Chronic Hepatitis B,2016,SexAgeGroups,Female_60+,NA,Case,984
Chronic Hepatitis B,2016,SexAgeGroups,Male_0-19,NA,Case,220
Chronic Hepatitis B,2016,SexAgeGroups,Male_20-29,NA,Case,933
Chronic Hepatitis B,2016,SexAgeGroups,Male_30-39,NA,Case,2042
Chronic Hepatitis B,2016,SexAgeGroups,Male_40-49,NA,Case,1940
Chronic Hepatitis B,2016,SexAgeGroups,Male_50-59,NA,Case,1741
Chronic Hepatitis B,2016,SexAgeGroups,Male_60+,NA,Case,1388
Chronic Hepatitis C,2016,SexAgeGroups,Female_0-19,NA,Case,996
Chronic Hepatitis C,2016,SexAgeGroups,Female_20-29,NA,Case,12358
Chronic Hepatitis C,2016,SexAgeGroups,Female_30-39,NA,Case,11013
Chronic Hepatitis C,2016,SexAgeGroups,Female_40-49,NA,Case,7157
Chronic Hepatitis C,2016,SexAgeGroups,Female_50-59,NA,Case,12271
Chronic Hepatitis C,2016,SexAgeGroups,Female_60+,NA,Case,10453
Chronic Hepatitis C,2016,SexAgeGroups,Male_0-19,NA,Case,751
Chronic Hepatitis C,2016,SexAgeGroups,Male_20-29,NA,Case,13852
Chronic Hepatitis C,2016,SexAgeGroups,Male_30-39,NA,Case,16247
Chronic Hepatitis C,2016,SexAgeGroups,Male_40-49,NA,Case,12345
Chronic Hepatitis C,2016,SexAgeGroups,Male_50-59,NA,Case,23951
Chronic Hepatitis C,2016,SexAgeGroups,Male_60+,NA,Case,22176
Chronic Hepatitis B,2017,SexAgeGroups,Female_0-19,NA,Case,156
Chronic Hepatitis B,2017,SexAgeGroups,Female_20-29,NA,Case,1026
Chronic Hepatitis B,2017,SexAgeGroups,Female_30-39,NA,Case,1579
Chronic Hepatitis B,2017,SexAgeGroups,Female_40-49,NA,Case,985
Chronic Hepatitis B,2017,SexAgeGroups,Female_50-59,NA,Case,914
Chronic Hepatitis B,2017,SexAgeGroups,Female_60+,NA,Case,1049
Chronic Hepatitis B,2017,SexAgeGroups,Male_0-19,NA,Case,164
Chronic Hepatitis B,2017,SexAgeGroups,Male_20-29,NA,Case,786
Chronic Hepatitis B,2017,SexAgeGroups,Male_30-39,NA,Case,1772
Chronic Hepatitis B,2017,SexAgeGroups,Male_40-49,NA,Case,1738
Chronic Hepatitis B,2017,SexAgeGroups,Male_50-59,NA,Case,1477
Chronic Hepatitis B,2017,SexAgeGroups,Male_60+,NA,Case,1428
Chronic Hepatitis C,2017,SexAgeGroups,Female_0-19,NA,Case,908
Chronic Hepatitis C,2017,SexAgeGroups,Female_20-29,NA,Case,11441
Chronic Hepatitis C,2017,SexAgeGroups,Female_30-39,NA,Case,11352
Chronic Hepatitis C,2017,SexAgeGroups,Female_40-49,NA,Case,6861
Chronic Hepatitis C,2017,SexAgeGroups,Female_50-59,NA,Case,11189
Chronic Hepatitis C,2017,SexAgeGroups,Female_60+,NA,Case,11010
Chronic Hepatitis C,2017,SexAgeGroups,Male_0-19,NA,Case,568
Chronic Hepatitis C,2017,SexAgeGroups,Male_20-29,NA,Case,13773
Chronic Hepatitis C,2017,SexAgeGroups,Male_30-39,NA,Case,16912
Chronic Hepatitis C,2017,SexAgeGroups,Male_40-49,NA,Case,11942
Chronic Hepatitis C,2017,SexAgeGroups,Male_50-59,NA,Case,21344
Chronic Hepatitis C,2017,SexAgeGroups,Male_60+,NA,Case,22905
Chronic Hepatitis B,2018,SexAgeGroups,Female_0-19,NA,Case,132
Chronic Hepatitis B,2018,SexAgeGroups,Female_20-29,NA,Case,988
Chronic Hepatitis B,2018,SexAgeGroups,Female_30-39,NA,Case,1569
Chronic Hepatitis B,2018,SexAgeGroups,Female_40-49,NA,Case,1009
Chronic Hepatitis B,2018,SexAgeGroups,Female_50-59,NA,Case,989
Chronic Hepatitis B,2018,SexAgeGroups,Female_60+,NA,Case,1142
Chronic Hepatitis B,2018,SexAgeGroups,Male_0-19,NA,Case,144
Chronic Hepatitis B,2018,SexAgeGroups,Male_20-29,NA,Case,747
Chronic Hepatitis B,2018,SexAgeGroups,Male_30-39,NA,Case,1927
Chronic Hepatitis B,2018,SexAgeGroups,Male_40-49,NA,Case,2015
Chronic Hepatitis B,2018,SexAgeGroups,Male_50-59,NA,Case,1697
Chronic Hepatitis B,2018,SexAgeGroups,Male_60+,NA,Case,1678
Chronic Hepatitis C,2018,SexAgeGroups,Female_0-19,NA,Case,782
Chronic Hepatitis C,2018,SexAgeGroups,Female_20-29,NA,Case,11363
Chronic Hepatitis C,2018,SexAgeGroups,Female_30-39,NA,Case,12394
Chronic Hepatitis C,2018,SexAgeGroups,Female_40-49,NA,Case,6763
Chronic Hepatitis C,2018,SexAgeGroups,Female_50-59,NA,Case,9567
Chronic Hepatitis C,2018,SexAgeGroups,Female_60+,NA,Case,9788
Chronic Hepatitis C,2018,SexAgeGroups,Male_0-19,NA,Case,516
Chronic Hepatitis C,2018,SexAgeGroups,Male_20-29,NA,Case,13938
Chronic Hepatitis C,2018,SexAgeGroups,Male_30-39,NA,Case,19773
Chronic Hepatitis C,2018,SexAgeGroups,Male_40-49,NA,Case,12897
Chronic Hepatitis C,2018,SexAgeGroups,Male_50-59,NA,Case,18771
Chronic Hepatitis C,2018,SexAgeGroups,Male_60+,NA,Case,20637
Chronic Hepatitis B,2019,SexAgeGroups,Female_0-19,NA,Case,134
Chronic Hepatitis B,2019,SexAgeGroups,Female_20-29,NA,Case,952
Chronic Hepatitis B,2019,SexAgeGroups,Female_30-39,NA,Case,1572
Chronic Hepatitis B,2019,SexAgeGroups,Female_40-49,NA,Case,1077
Chronic Hepatitis B,2019,SexAgeGroups,Female_50-59,NA,Case,940
Chronic Hepatitis B,2019,SexAgeGroups,Female_60+,NA,Case,1174
Chronic Hepatitis B,2019,SexAgeGroups,Male_0-19,NA,Case,130
Chronic Hepatitis B,2019,SexAgeGroups,Male_20-29,NA,Case,749
Chronic Hepatitis B,2019,SexAgeGroups,Male_30-39,NA,Case,1913
Chronic Hepatitis B,2019,SexAgeGroups,Male_40-49,NA,Case,1938
Chronic Hepatitis B,2019,SexAgeGroups,Male_50-59,NA,Case,1621
Chronic Hepatitis B,2019,SexAgeGroups,Male_60+,NA,Case,1629
Chronic Hepatitis C,2019,SexAgeGroups,Female_0-19,NA,Case,551
Chronic Hepatitis C,2019,SexAgeGroups,Female_20-29,NA,Case,9092
Chronic Hepatitis C,2019,SexAgeGroups,Female_30-39,NA,Case,11379
Chronic Hepatitis C,2019,SexAgeGroups,Female_40-49,NA,Case,6294
Chronic Hepatitis C,2019,SexAgeGroups,Female_50-59,NA,Case,7554
Chronic Hepatitis C,2019,SexAgeGroups,Female_60+,NA,Case,8437
Chronic Hepatitis C,2019,SexAgeGroups,Male_0-19,NA,Case,397
Chronic Hepatitis C,2019,SexAgeGroups,Male_20-29,NA,Case,12127
Chronic Hepatitis C,2019,SexAgeGroups,Male_30-39,NA,Case,19928
Chronic Hepatitis C,2019,SexAgeGroups,Male_40-49,NA,Case,12700
Chronic Hepatitis C,2019,SexAgeGroups,Male_50-59,NA,Case,15146
Chronic Hepatitis C,2019,SexAgeGroups,Male_60+,NA,Case,17641
Chronic Hepatitis B,2020,SexAgeGroups,Female_0-19,NA,Case,94
Chronic Hepatitis B,2020,SexAgeGroups,Female_20-29,NA,Case,711
Chronic Hepatitis B,2020,SexAgeGroups,Female_30-39,NA,Case,1374
Chronic Hepatitis B,2020,SexAgeGroups,Female_40-49,NA,Case,935
Chronic Hepatitis B,2020,SexAgeGroups,Female_50-59,NA,Case,796
Chronic Hepatitis B,2020,SexAgeGroups,Female_60+,NA,Case,1073
Chronic Hepatitis B,2020,SexAgeGroups,Male_0-19,NA,Case,78
Chronic Hepatitis B,2020,SexAgeGroups,Male_20-29,NA,Case,532
Chronic Hepatitis B,2020,SexAgeGroups,Male_30-39,NA,Case,1463
Chronic Hepatitis B,2020,SexAgeGroups,Male_40-49,NA,Case,1614
Chronic Hepatitis B,2020,SexAgeGroups,Male_50-59,NA,Case,1466
Chronic Hepatitis B,2020,SexAgeGroups,Male_60+,NA,Case,1448
Chronic Hepatitis C,2020,SexAgeGroups,Female_0-19,NA,Case,403
Chronic Hepatitis C,2020,SexAgeGroups,Female_20-29,NA,Case,6559
Chronic Hepatitis C,2020,SexAgeGroups,Female_30-39,NA,Case,9439
Chronic Hepatitis C,2020,SexAgeGroups,Female_40-49,NA,Case,5620
Chronic Hepatitis C,2020,SexAgeGroups,Female_50-59,NA,Case,6348
Chronic Hepatitis C,2020,SexAgeGroups,Female_60+,NA,Case,7544
Chronic Hepatitis C,2020,SexAgeGroups,Male_0-19,NA,Case,312
Chronic Hepatitis C,2020,SexAgeGroups,Male_20-29,NA,Case,9420
Chronic Hepatitis C,2020,SexAgeGroups,Male_30-39,NA,Case,16655
Chronic Hepatitis C,2020,SexAgeGroups,Male_40-49,NA,Case,10739
Chronic Hepatitis C,2020,SexAgeGroups,Male_50-59,NA,Case,12078
Chronic Hepatitis C,2020,SexAgeGroups,Male_60+,NA,Case,15644
Chronic Hepatitis B,2021,SexAgeGroups,Female_0-19,NA,Case,107
Chronic Hepatitis B,2021,SexAgeGroups,Female_20-29,NA,Case,738
Chronic Hepatitis B,2021,SexAgeGroups,Female_30-39,NA,Case,1562
Chronic Hepatitis B,2021,SexAgeGroups,Female_40-49,NA,Case,1223
Chronic Hepatitis B,2021,SexAgeGroups,Female_50-59,NA,Case,1065
Chronic Hepatitis B,2021,SexAgeGroups,Female_60+,NA,Case,1344
Chronic Hepatitis B,2021,SexAgeGroups,Male_0-19,NA,Case,83
Chronic Hepatitis B,2021,SexAgeGroups,Male_20-29,NA,Case,583
Chronic Hepatitis B,2021,SexAgeGroups,Male_30-39,NA,Case,1904
Chronic Hepatitis B,2021,SexAgeGroups,Male_40-49,NA,Case,2074
Chronic Hepatitis B,2021,SexAgeGroups,Male_50-59,NA,Case,1735
Chronic Hepatitis B,2021,SexAgeGroups,Male_60+,NA,Case,1788
Chronic Hepatitis C,2021,SexAgeGroups,Female_0-19,NA,Case,477
Chronic Hepatitis C,2021,SexAgeGroups,Female_20-29,NA,Case,5713
Chronic Hepatitis C,2021,SexAgeGroups,Female_30-39,NA,Case,9525
Chronic Hepatitis C,2021,SexAgeGroups,Female_40-49,NA,Case,5989
Chronic Hepatitis C,2021,SexAgeGroups,Female_50-59,NA,Case,5900
Chronic Hepatitis C,2021,SexAgeGroups,Female_60+,NA,Case,7922
Chronic Hepatitis C,2021,SexAgeGroups,Male_0-19,NA,Case,457
Chronic Hepatitis C,2021,SexAgeGroups,Male_20-29,NA,Case,9090
Chronic Hepatitis C,2021,SexAgeGroups,Male_30-39,NA,Case,17959
Chronic Hepatitis C,2021,SexAgeGroups,Male_40-49,NA,Case,12042
Chronic Hepatitis C,2021,SexAgeGroups,Male_50-59,NA,Case,11551
Chronic Hepatitis C,2021,SexAgeGroups,Male_60+,NA,Case,16153
Chronic Hepatitis B,2022,SexAgeGroups,Female_0-19,NA,Case,151
Chronic Hepatitis B,2022,SexAgeGroups,Female_20-29,NA,Case,904
Chronic Hepatitis B,2022,SexAgeGroups,Female_30-39,NA,Case,1885
Chronic Hepatitis B,2022,SexAgeGroups,Female_40-49,NA,Case,1466
Chronic Hepatitis B,2022,SexAgeGroups,Female_50-59,NA,Case,1239
Chronic Hepatitis B,2022,SexAgeGroups,Female_60+,NA,Case,1679
Chronic Hepatitis B,2022,SexAgeGroups,Male_0-19,NA,Case,102
Chronic Hepatitis B,2022,SexAgeGroups,Male_20-29,NA,Case,660
Chronic Hepatitis B,2022,SexAgeGroups,Male_30-39,NA,Case,1988
Chronic Hepatitis B,2022,SexAgeGroups,Male_40-49,NA,Case,2431
Chronic Hepatitis B,2022,SexAgeGroups,Male_50-59,NA,Case,1964
Chronic Hepatitis B,2022,SexAgeGroups,Male_60+,NA,Case,2198
