"Event","Year","Character","Value","Rate","Type","Count"
"Hepatitis C","2023","AgeGroups","35–44","1","Death","442"
"Hepatitis C","2023","AgeGroups","45–54","2.29","Death","929"
"Hepatitis C","2023","AgeGroups","55–64","8.8800000000000008","Death","3718"
"Hepatitis C","2023","AgeGroups","65–74","13.51","Death","4687"
"Hepatitis C","2023","AgeGroups","75+","5.1100000000000003","Death","1256"
"Hepatitis C","2018","AgeGroups","0–34","0.14","Death","212"
"Hepatitis C","2018","AgeGroups","35–44","1.21","Death","499"
"Hepatitis C","2018","AgeGroups","45–54","4.90","Death","2040"
"Hepatitis C","2018","AgeGroups","55–64","17.26","Death","7297"
"Hepatitis C","2018","AgeGroups","65–74","14.52","Death","4429"
"Hepatitis C","2018","AgeGroups","75+","5.63","Death","1235"
"Hepatitis C","2019","AgeGroups","0–34","0.11","Death","170"
"Hepatitis C","2019","AgeGroups","35–44","1.13","Death","472"
"Hepatitis C","2019","AgeGroups","45–54","4.10","Death","1676"
"Hepatitis C","2019","AgeGroups","55–64","14.85","Death","6304"
"Hepatitis C","2019","AgeGroups","65–74","14.29","Death","4499"
"Hepatitis C","2019","AgeGroups","75+","4.95","Death","1117"
"Hepatitis C","2020","AgeGroups","0–34","0.15","Death","229"
"Hepatitis C","2020","AgeGroups","35–44","1.29","Death","544"
"Hepatitis C","2020","AgeGroups","45–54","3.85","Death","1555"
"Hepatitis C","2020","AgeGroups","55–64","14.27","Death","6053"
"Hepatitis C","2020","AgeGroups","65–74","15.96","Death","5195"
"Hepatitis C","2020","AgeGroups","75+","5.56","Death","1286"
"Hepatitis C","2021","AgeGroups","0–34","0.12","Death","181"
"Hepatitis C","2021","AgeGroups","35–44","1.35","Death","587"
"Hepatitis C","2021","AgeGroups","45–54","3.55","Death","1443"
"Hepatitis C","2021","AgeGroups","55–64","12.48","Death","5342"
"Hepatitis C","2021","AgeGroups","65–74","15.18","Death","5112"
"Hepatitis C","2021","AgeGroups","75+","5.55","Death","1230"
"Hepatitis C","2022","AgeGroups","0–34","0.12","Death","172"
"Hepatitis C","2022","AgeGroups","35–44","1.22","Death","528"
"Hepatitis C","2022","AgeGroups","45–54","2.73","Death","1112"
"Hepatitis C","2022","AgeGroups","55–64","10.66","Death","4561"
"Hepatitis C","2022","AgeGroups","65–74","15.02","Death","5056"
"Hepatitis C","2022","AgeGroups","75+","5.36","Death","1287"
"Hepatitis A","2011","RaceEth","Other","UR","Death","10"
"Hepatitis A","2011","RaceEth","White","0.01","Death","50"
"Hepatitis A","2012","RaceEth","White","0.01","Death","60"
"Hepatitis A","2012","RaceEth","Other","UR","Death","S"
"Hepatitis A","2013","RaceEth","White","0.02","Death","71"
"Hepatitis A","2013","RaceEth","Other","UR","Death","S"
"Hepatitis A","2014","RaceEth","Other","UR","Death","11"
"Hepatitis A","2014","RaceEth","White","0.02","Death","61"
"Hepatitis A","2015","RaceEth","White","0.01","Death","55"
"Hepatitis A","2015","RaceEth","Other","UR","Death","S"
"Hepatitis A","2016","RaceEth","White","0.02","Death","59"
"Hepatitis A","2016","RaceEth","Other","UR","Death","S"
"Hepatitis A","2017","RaceEth","White","0.02","Death","75"
"Hepatitis A","2017","RaceEth","Other","UR","Death","S"
"Hepatitis A","2023","RaceEth","White","0.02","Death","64"
"Hepatitis A","2023","RaceEth","Other","UR","Death","21"
"Hepatitis A","2018","RaceEth","White","0.06","Death","150"
"Hepatitis A","2018","RaceEth","Other","UR","Death","21"
"Hepatitis A","2019","RaceEth","White","0.09","Death","194"
"Hepatitis A","2019","RaceEth","Other","UR","Death","31"
"Hepatitis A","2020","RaceEth","White","0.05","Death","146"
"Hepatitis A","2020","RaceEth","Other","UR","Death","33"
"Hepatitis A","2021","RaceEth","White","0.04","Death","103"
"Hepatitis A","2021","RaceEth","Other","UR","Death","32"
"Hepatitis A","2022","RaceEth","White","0.03","Death","88"
"Hepatitis A","2022","RaceEth","Other","UR","Death","30"
"Hepatitis B","2011","RaceEth","A/PI","2.68","Death","420"
"Hepatitis B","2011","RaceEth","Black","0.99","Death","372"
"Hepatitis B","2011","RaceEth","Hispanic","0.47","Death","158"
"Hepatitis B","2011","RaceEth","White","0.31","Death","829"
"Hepatitis B","2012","RaceEth","A/PI","2.87","Death","461"
"Hepatitis B","2012","RaceEth","AI/AN","UR","Death","13"
"Hepatitis B","2012","RaceEth","Black","0.81","Death","322"
"Hepatitis B","2012","RaceEth","Hispanic","0.39","Death","145"
"Hepatitis B","2012","RaceEth","White","0.31","Death","814"
"Hepatitis B","2013","RaceEth","A/PI","2.59","Death","446"
"Hepatitis B","2013","RaceEth","AI/AN","UR","Death","13"
"Hepatitis B","2013","RaceEth","Black","0.98","Death","384"
"Hepatitis B","2013","RaceEth","Hispanic","0.37","Death","150"
"Hepatitis B","2013","RaceEth","White","0.32","Death","866"
"Hepatitis B","2014","RaceEth","A/PI","2.69","Death","475"
"Hepatitis B","2014","RaceEth","AI/AN","UR","Death","10"
"Hepatitis B","2014","RaceEth","Black","0.81","Death","330"
"Hepatitis B","2014","RaceEth","Hispanic","0.40","Death","156"
"Hepatitis B","2014","RaceEth","White","0.33","Death","851"
"Hepatitis B","2015","RaceEth","A/PI","2.23","Death","419"
"Hepatitis B","2015","RaceEth","AI/AN","UR","Death","13"
"Hepatitis B","2015","RaceEth","Black","0.75","Death","318"
"Hepatitis B","2015","RaceEth","Hispanic","0.32","Death","136"
"Hepatitis B","2015","RaceEth","White","0.28","Death","805"
"Hepatitis B","2016","RaceEth","A/PI","2.38","Death","454"
"Hepatitis B","2016","RaceEth","AI/AN","UR","Death","16"
"Hepatitis B","2016","RaceEth","Black","0.73","Death","315"
"Hepatitis B","2016","RaceEth","Hispanic","0.30","Death","128"
"Hepatitis B","2016","RaceEth","White","0.29","Death","767"
"Hepatitis B","2017","RaceEth","A/PI","2.45","Death","492"
"Hepatitis B","2017","RaceEth","AI/AN","UR","Death","17"
"Hepatitis B","2017","RaceEth","Black","0.74","Death","320"
"Hepatitis B","2017","RaceEth","Hispanic","0.26","Death","109"
"Hepatitis B","2017","RaceEth","White","0.28","Death","776"
"Hepatitis B","2023","RaceEth","A/PI","2.40","Death","506"
"Hepatitis B","2023","RaceEth","AI/AN","UR","Death","18"
"Hepatitis B","2023","RaceEth","Black","0.69","Death","325"
"Hepatitis B","2023","RaceEth","Hispanic","0.26","Death","143"
"Hepatitis B","2023","RaceEth","White","0.26","Death","745"
"Hepatitis B","2018","RaceEth","A/PI","2.14","Death","434"
"Hepatitis B","2018","RaceEth","AI/AN","UR","Death","S"
"Hepatitis B","2018","RaceEth","Black","0.72","Death","303"
"Hepatitis B","2018","RaceEth","Hispanic","0.28","Death","122"
"Hepatitis B","2018","RaceEth","White","0.27","Death","754"
"Hepatitis B","2019","RaceEth","A/PI","2.13","Death","457"
"Hepatitis B","2019","RaceEth","AI/AN","UR","Death","16"
"Hepatitis B","2019","RaceEth","Black","0.67","Death","290"
"Hepatitis B","2019","RaceEth","Hispanic","0.27","Death","117"
"Hepatitis B","2019","RaceEth","White","0.28","Death","757"
"Hepatitis B","2020","RaceEth","A/PI","2.51","Death","537"
"Hepatitis B","2020","RaceEth","AI/AN","UR","Death","16"
"Hepatitis B","2020","RaceEth","Black","0.69","Death","307"
"Hepatitis B","2020","RaceEth","Hispanic","0.28","Death","132"
"Hepatitis B","2020","RaceEth","White","0.27","Death","739"
"Hepatitis B","2021","RaceEth","A/PI","2.54","Death","564"
"Hepatitis B","2021","RaceEth","AI/AN","UR","Death","16"
"Hepatitis B","2021","RaceEth","Black","0.66","Death","306"
"Hepatitis B","2021","RaceEth","Hispanic","0.28","Death","136"
"Hepatitis B","2021","RaceEth","White","0.26","Death","702"
"Hepatitis B","2022","RaceEth","A/PI","2.30","Death","509"
"Hepatitis B","2022","RaceEth","AI/AN","UR","Death","17"
"Hepatitis B","2022","RaceEth","Black","0.70","Death","319"
"Hepatitis B","2022","RaceEth","Hispanic","0.31","Death","152"
"Hepatitis B","2022","RaceEth","White","0.27","Death","778"
"Hepatitis C","2018","RaceEth","AI/AN","9.21","Death","240"
"Hepatitis C","2019","RaceEth","AI/AN","8.55","Death","233"
"Hepatitis C","2020","RaceEth","AI/AN","10.64","Death","287"
"Hepatitis C","2021","RaceEth","AI/AN","9.99","Death","279"
"Hepatitis C","2022","RaceEth","AI/AN","9.08","Death","248"
"Hepatitis C","2023","RaceEth","AI/AN","7.62","Death","207"
"Hepatitis C","2011","RaceEth","AI/AN","9.32","Death","240"
"Hepatitis C","2012","RaceEth","AI/AN","10.46","Death","276"
"Hepatitis C","2013","RaceEth","AI/AN","10.79","Death","285"
"Hepatitis C","2014","RaceEth","AI/AN","10.050000000000001","Death","287"
"Hepatitis C","2015","RaceEth","AI/AN","11.45","Death","324"
"Hepatitis C","2016","RaceEth","AI/AN","9.8000000000000007","Death","285"
"Hepatitis C","2017","RaceEth","AI/AN","10.24","Death","299"
"Hepatitis C","2018","RaceEth","A/PI","1.40","Death","278"
"Hepatitis C","2019","RaceEth","A/PI","1.38","Death","285"
"Hepatitis C","2020","RaceEth","A/PI","1.41","Death","304"
"Hepatitis C","2021","RaceEth","A/PI","1.32","Death","293"
"Hepatitis C","2022","RaceEth","A/PI","1.09","Death","240"
"Hepatitis C","2023","RaceEth","A/PI","1.1399999999999999","Death","244"
"Hepatitis C","2011","RaceEth","A/PI","3.02","Death","436"
"Hepatitis C","2012","RaceEth","A/PI","3.06","Death","458"
"Hepatitis C","2013","RaceEth","A/PI","2.95","Death","473"
"Hepatitis C","2014","RaceEth","A/PI","2.4300000000000002","Death","419"
"Hepatitis C","2015","RaceEth","A/PI","2.3199999999999998","Death","415"
"Hepatitis C","2016","RaceEth","A/PI","2.0299999999999998","Death","384"
"Hepatitis C","2017","RaceEth","A/PI","1.86","Death","368"
"Hepatitis C","2018","RaceEth","Black","6.37","Death","2958"
"Hepatitis C","2019","RaceEth","Black","5.53","Death","2637"
"Hepatitis C","2020","RaceEth","Black","5.72","Death","2735"
"Hepatitis C","2021","RaceEth","Black","5.01","Death","2442"
"Hepatitis C","2022","RaceEth","Black","4.75","Death","2294"
"Hepatitis C","2023","RaceEth","Black","3.91","Death","1971"
"Hepatitis C","2011","RaceEth","Black","7.88","Death","3164"
"Hepatitis C","2012","RaceEth","Black","7.8","Death","3232"
"Hepatitis C","2013","RaceEth","Black","8.33","Death","3520"
"Hepatitis C","2014","RaceEth","Black","8.1199999999999992","Death","3535"
"Hepatitis C","2015","RaceEth","Black","8.1300000000000008","Death","3602"
"Hepatitis C","2016","RaceEth","Black","7.42","Death","3360"
"Hepatitis C","2017","RaceEth","Black","7.03","Death","3262"
"Hepatitis C","2018","RaceEth","Hispanic","4.64","Death","2190"
"Hepatitis C","2019","RaceEth","Hispanic","3.84","Death","1865"
"Hepatitis C","2020","RaceEth","Hispanic","4.00","Death","1979"
"Hepatitis C","2021","RaceEth","Hispanic","3.67","Death","1901"
"Hepatitis C","2022","RaceEth","Hispanic","3.13","Death","1596"
"Hepatitis C","2023","RaceEth","Hispanic","2.4900000000000002","Death","1373"
"Hepatitis C","2011","RaceEth","Hispanic","7.27","Death","2596"
"Hepatitis C","2012","RaceEth","Hispanic","7.29","Death","2698"
"Hepatitis C","2013","RaceEth","Hispanic","7.03","Death","2747"
"Hepatitis C","2014","RaceEth","Hispanic","6.9","Death","2792"
"Hepatitis C","2015","RaceEth","Hispanic","6.48","Death","2737"
"Hepatitis C","2016","RaceEth","Hispanic","5.76","Death","2510"
"Hepatitis C","2017","RaceEth","Hispanic","5.29","Death","2399"
"Hepatitis C","2018","RaceEth","White","3.36","Death","9798"
"Hepatitis C","2019","RaceEth","White","3.08","Death","8996"
"Hepatitis C","2020","RaceEth","White","3.18","Death","9333"
"Hepatitis C","2021","RaceEth","White","2.98","Death","8752"
"Hepatitis C","2022","RaceEth","White","2.72","Death","8107"
"Hepatitis C","2023","RaceEth","White","2.39","Death","7188"
"Hepatitis C","2011","RaceEth","White","4.18","Death","11180"
"Hepatitis C","2012","RaceEth","White","4.3600000000000003","Death","11818"
"Hepatitis C","2013","RaceEth","White","4.41","Death","12188"
"Hepatitis C","2014","RaceEth","White","4.42","Death","12438"
"Hepatitis C","2015","RaceEth","White","4.3499999999999996","Death","12329"
"Hepatitis C","2016","RaceEth","White","3.95","Death","11389"
"Hepatitis C","2017","RaceEth","White","3.7","Death","10781"
"Hepatitis B","2011","HHS","1","0.41","Death","68"
"Hepatitis B","2011","HHS","2","0.64","Death","206"
"Hepatitis B","2011","HHS","3","0.43","Death","153"
"Hepatitis B","2011","HHS","4","0.46","Death","337"
"Hepatitis B","2011","HHS","5","0.32","Death","199"
"Hepatitis B","2011","HHS","6","0.62","Death","242"
"Hepatitis B","2011","HHS","7","0.26","Death","39"
"Hepatitis B","2011","HHS","8","0.33","Death","40"
"Hepatitis B","2011","HHS","9","0.84","Death","421"
"Hepatitis B","2011","HHS","10","0.6","Death","90"
"Hepatitis B","2012","HHS","1","0.25","Death","47"
"Hepatitis B","2012","HHS","2","0.59","Death","192"
"Hepatitis B","2012","HHS","3","0.4","Death","148"
"Hepatitis B","2012","HHS","4","0.41","Death","309"
"Hepatitis B","2012","HHS","5","0.3","Death","183"
"Hepatitis B","2012","HHS","6","0.56","Death","239"
"Hepatitis B","2012","HHS","7","0.38","Death","61"
"Hepatitis B","2012","HHS","8","0.31","Death","39"
"Hepatitis B","2012","HHS","9","0.88","Death","456"
"Hepatitis B","2012","HHS","10","0.59","Death","87"
"Hepatitis B","2013","HHS","1","0.38","Death","71"
"Hepatitis B","2013","HHS","2","0.68","Death","229"
"Hepatitis B","2013","HHS","3","0.35","Death","130"
"Hepatitis B","2013","HHS","4","0.49","Death","370"
"Hepatitis B","2013","HHS","5","0.37","Death","207"
"Hepatitis B","2013","HHS","6","0.55","Death","234"
"Hepatitis B","2013","HHS","7","0.34","Death","52"
"Hepatitis B","2013","HHS","8","0.27","Death","33"
"Hepatitis B","2013","HHS","9","0.83","Death","444"
"Hepatitis B","2013","HHS","10","0.62","Death","96"
"Hepatitis B","2014","HHS","1","0.42","Death","76"
"Hepatitis B","2014","HHS","2","0.58","Death","196"
"Hepatitis B","2014","HHS","3","0.38","Death","137"
"Hepatitis B","2014","HHS","4","0.46","Death","347"
"Hepatitis B","2014","HHS","5","0.3","Death","182"
"Hepatitis B","2014","HHS","6","0.58","Death","249"
"Hepatitis B","2014","HHS","7","0.27","Death","41"
"Hepatitis B","2014","HHS","8","0.33","Death","39"
"Hepatitis B","2014","HHS","9","0.88","Death","479"
"Hepatitis B","2014","HHS","10","0.57","Death","91"
"Hepatitis B","2015","HHS","1","0.43","Death","81"
"Hepatitis B","2015","HHS","2","0.48","Death","163"
"Hepatitis B","2015","HHS","3","0.35","Death","126"
"Hepatitis B","2015","HHS","4","0.43","Death","328"
"Hepatitis B","2015","HHS","5","0.32","Death","193"
"Hepatitis B","2015","HHS","6","0.5","Death","220"
"Hepatitis B","2015","HHS","7","0.26","Death","44"
"Hepatitis B","2015","HHS","8","0.35","Death","42"
"Hepatitis B","2015","HHS","9","0.72","Death","416"
"Hepatitis B","2015","HHS","10","0.56","Death","94"
"Hepatitis B","2016","HHS","1","0.28","Death","56"
"Hepatitis B","2016","HHS","2","0.51","Death","177"
"Hepatitis B","2016","HHS","3","0.32","Death","118"
"Hepatitis B","2016","HHS","4","0.44","Death","345"
"Hepatitis B","2016","HHS","5","0.29","Death","181"
"Hepatitis B","2016","HHS","6","0.51","Death","230"
"Hepatitis B","2016","HHS","7","0.33","Death","52"
"Hepatitis B","2016","HHS","8","0.27","Death","35"
"Hepatitis B","2016","HHS","9","0.73","Death","415"
"Hepatitis B","2016","HHS","10","0.51","Death","81"
"Hepatitis B","2017","HHS","1","0.35","Death","60"
"Hepatitis B","2017","HHS","2","0.47","Death","166"
"Hepatitis B","2017","HHS","3","0.32","Death","128"
"Hepatitis B","2017","HHS","4","0.45","Death","365"
"Hepatitis B","2017","HHS","5","0.29","Death","184"
"Hepatitis B","2017","HHS","6","0.55","Death","247"
"Hepatitis B","2017","HHS","7","0.29","Death","50"
"Hepatitis B","2017","HHS","8","0.37","Death","48"
"Hepatitis B","2017","HHS","9","0.69","Death","393"
"Hepatitis B","2017","HHS","10","0.52","Death","86"
"Hepatitis B","2018","HHS","1","0.34","Death","64"
"Hepatitis B","2018","HHS","2","0.44","Death","156"
"Hepatitis B","2018","HHS","3","0.35","Death","130"
"Hepatitis B","2018","HHS","4","0.45","Death","346"
"Hepatitis B","2018","HHS","5","0.28","Death","174"
"Hepatitis B","2018","HHS","6","0.47","Death","230"
"Hepatitis B","2018","HHS","7","0.38","Death","65"
"Hepatitis B","2018","HHS","8","0.25","Death","34"
"Hepatitis B","2018","HHS","9","0.62","Death","369"
"Hepatitis B","2018","HHS","10","0.47","Death","81"
"Hepatitis B","2019","HHS","1","0.22","Death","43"
"Hepatitis B","2019","HHS","2","0.42","Death","147"
"Hepatitis B","2019","HHS","3","0.32","Death","126"
"Hepatitis B","2019","HHS","4","0.42","Death","348"
"Hepatitis B","2019","HHS","5","0.27","Death","173"
"Hepatitis B","2019","HHS","6","0.48","Death","230"
"Hepatitis B","2019","HHS","7","0.3","Death","51"
"Hepatitis B","2019","HHS","8","0.32","Death","47"
"Hepatitis B","2019","HHS","9","0.64","Death","394"
"Hepatitis B","2019","HHS","10","0.58","Death","103"
"Hepatitis B","2020","HHS","1","0.24","Death","49"
"Hepatitis B","2020","HHS","2","0.43","Death","154"
"Hepatitis B","2020","HHS","3","0.35","Death","135"
"Hepatitis B","2020","HHS","4","0.43","Death","352"
"Hepatitis B","2020","HHS","5","0.33","Death","212"
"Hepatitis B","2020","HHS","6","0.47","Death","229"
"Hepatitis B","2020","HHS","7","0.32","Death","51"
"Hepatitis B","2020","HHS","8","0.41","Death","54"
"Hepatitis B","2020","HHS","9","0.66","Death","411"
"Hepatitis B","2020","HHS","10","0.6","Death","105"
"Hepatitis B","2021","HHS","1","0.28","Death","58"
"Hepatitis B","2021","HHS","2","0.41","Death","149"
"Hepatitis B","2021","HHS","3","0.34","Death","130"
"Hepatitis B","2021","HHS","4","0.42","Death","338"
"Hepatitis B","2021","HHS","5","0.33","Death","217"
"Hepatitis B","2021","HHS","6","0.53","Death","261"
"Hepatitis B","2021","HHS","7","0.21","Death","35"
"Hepatitis B","2021","HHS","8","0.34","Death","48"
"Hepatitis B","2021","HHS","9","0.68","Death","408"
"Hepatitis B","2021","HHS","10","0.61","Death","104"
"Hepatitis B","2022","HHS","1","0.23","Death","47"
"Hepatitis B","2022","HHS","2","0.43","Death","164"
"Hepatitis B","2022","HHS","3","0.36","Death","152"
"Hepatitis B","2022","HHS","4","0.43","Death","356"
"Hepatitis B","2022","HHS","5","0.31","Death","204"
"Hepatitis B","2022","HHS","6","0.46","Death","229"
"Hepatitis B","2022","HHS","7","0.33","Death","60"
"Hepatitis B","2022","HHS","8","0.32","Death","45"
"Hepatitis B","2022","HHS","9","0.65","Death","414"
"Hepatitis B","2022","HHS","10","0.68","Death","125"
